Meta Data,,,,,,Time Series (5min),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1. Information,2. Symbol,3. Last Refreshed,4. Interval,5. Output Size,6. Time Zone,2025-03-14 19:55:00,,,,,2025-03-14 19:50:00,,,,,2025-03-14 19:35:00,,,,,2025-03-14 19:25:00,,,,,2025-03-14 19:10:00,,,,,2025-03-14 19:00:00,,,,,2025-03-14 18:55:00,,,,,2025-03-14 18:45:00,,,,,2025-03-14 18:30:00,,,,,2025-03-14 18:25:00,,,,,2025-03-14 18:15:00,,,,,2025-03-14 18:10:00,,,,,2025-03-14 18:05:00,,,,,2025-03-14 17:55:00,,,,,2025-03-14 17:50:00,,,,,2025-03-14 17:35:00,,,,,2025-03-14 17:10:00,,,,,2025-03-14 17:05:00,,,,,2025-03-14 17:00:00,,,,,2025-03-14 16:55:00,,,,,2025-03-14 16:50:00,,,,,2025-03-14 16:40:00,,,,,2025-03-14 16:35:00,,,,,2025-03-14 16:30:00,,,,,2025-03-14 16:25:00,,,,,2025-03-14 16:20:00,,,,,2025-03-14 16:15:00,,,,,2025-03-14 16:10:00,,,,,2025-03-14 16:05:00,,,,,2025-03-14 16:00:00,,,,,2025-03-14 15:55:00,,,,,2025-03-14 15:50:00,,,,,2025-03-14 15:45:00,,,,,2025-03-14 15:40:00,,,,,2025-03-14 15:35:00,,,,,2025-03-14 15:30:00,,,,,2025-03-14 15:25:00,,,,,2025-03-14 15:20:00,,,,,2025-03-14 15:15:00,,,,,2025-03-14 15:10:00,,,,,2025-03-14 15:05:00,,,,,2025-03-14 15:00:00,,,,,2025-03-14 14:55:00,,,,,2025-03-14 14:50:00,,,,,2025-03-14 14:45:00,,,,,2025-03-14 14:40:00,,,,,2025-03-14 14:35:00,,,,,2025-03-14 14:30:00,,,,,2025-03-14 14:25:00,,,,,2025-03-14 14:20:00,,,,,2025-03-14 14:15:00,,,,,2025-03-14 14:10:00,,,,,2025-03-14 14:05:00,,,,,2025-03-14 14:00:00,,,,,2025-03-14 13:55:00,,,,,2025-03-14 13:50:00,,,,,2025-03-14 13:45:00,,,,,2025-03-14 13:40:00,,,,,2025-03-14 13:35:00,,,,,2025-03-14 13:30:00,,,,,2025-03-14 13:25:00,,,,,2025-03-14 13:20:00,,,,,2025-03-14 13:15:00,,,,,2025-03-14 13:10:00,,,,,2025-03-14 13:05:00,,,,,2025-03-14 13:00:00,,,,,2025-03-14 12:55:00,,,,,2025-03-14 12:50:00,,,,,2025-03-14 12:45:00,,,,,2025-03-14 12:40:00,,,,,2025-03-14 12:35:00,,,,,2025-03-14 12:30:00,,,,,2025-03-14 12:25:00,,,,,2025-03-14 12:20:00,,,,,2025-03-14 12:15:00,,,,,2025-03-14 12:10:00,,,,,2025-03-14 12:05:00,,,,,2025-03-14 12:00:00,,,,,2025-03-14 11:55:00,,,,,2025-03-14 11:50:00,,,,,2025-03-14 11:45:00,,,,,2025-03-14 11:40:00,,,,,2025-03-14 11:35:00,,,,,2025-03-14 11:30:00,,,,,2025-03-14 11:25:00,,,,,2025-03-14 11:20:00,,,,,2025-03-14 11:15:00,,,,,2025-03-14 11:10:00,,,,,2025-03-14 11:05:00,,,,,2025-03-14 11:00:00,,,,,2025-03-14 10:55:00,,,,,2025-03-14 10:50:00,,,,,2025-03-14 10:45:00,,,,,2025-03-14 10:40:00,,,,,2025-03-14 10:35:00,,,,,2025-03-14 10:30:00,,,,,2025-03-14 10:25:00,,,,,2025-03-14 10:20:00,,,,,2025-03-14 10:15:00,,,,,2025-03-14 10:10:00,,,,
,,,,,,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume,1. open,2. high,3. low,4. close,5. volume
"Intraday (5min) open, high, low, close prices and volume",IBM,2025-03-14 19:55:00,5min,Compact,US/Eastern,248.2300,248.2400,248.0100,248.2400,24,248.2500,248.2500,248.2400,248.2400,4,247.8401,248.2500,247.8401,248.2500,5,248.2400,248.2400,248.2400,248.2400,2,248.2400,248.2400,248.2400,248.2400,1,248.3500,248.3500,248.3500,248.3500,526481,248.2500,248.2500,248.2500,248.2500,2,249.0000,249.0000,248.9700,248.9700,2,248.3500,248.3500,248.0000,248.0000,526482,247.8100,247.8100,247.8100,247.8100,2,247.8000,247.8000,247.8000,247.8000,1,248.2500,248.2500,248.2500,248.2500,3,248.5250,248.5250,248.5250,248.5250,20,247.8600,247.8600,247.7600,247.7600,46,249.0000,249.0000,248.8908,248.8908,14,248.4500,248.9687,248.4500,248.9687,35,248.6833,248.6833,248.3500,248.3500,101,247.6000,248.0000,247.6000,248.0000,345,247.6000,247.9900,247.6000,247.9900,3,247.9900,247.9900,247.6000,247.6000,8,248.0000,248.0000,247.6120,247.6120,11,248.0000,248.0000,247.5500,247.5500,769,247.7000,248.0000,247.7000,248.0000,44,248.3500,249.0000,248.0000,248.3500,55985,248.4800,249.1200,248.3500,248.3500,2100,248.3500,248.5100,248.3500,248.3500,1969,248.3500,248.3500,248.3500,248.3500,1302,248.3500,248.4865,248.0000,248.3500,528937,248.4982,248.5000,248.3500,248.4900,3349,248.1500,249.0000,247.9900,248.3500,1208635,248.1100,248.4500,247.9600,248.2300,426252,247.5300,248.0800,247.5300,248.0350,105753,247.4650,247.6400,247.4001,247.6100,56811,247.5300,247.5800,247.3500,247.4650,52710,247.5600,247.7500,247.4400,247.5250,64005,247.4000,247.6787,247.4000,247.6000,48877,247.5550,247.7500,247.3410,247.3950,31930,247.4650,247.5750,247.2600,247.5300,31381,247.5500,247.6250,247.3800,247.4600,22725,247.5200,247.6050,247.4400,247.5900,20788,247.5150,247.7899,247.5100,247.5200,20778,247.1650,247.5500,247.0000,247.5150,35562,247.1600,247.2000,246.9350,247.1100,21382,247.3800,247.4700,247.1500,247.1600,21078,247.3837,247.5400,247.3500,247.4500,24354,247.4600,247.5011,247.2615,247.3350,17027,247.3450,247.5299,247.1500,247.4400,26786,247.1050,247.4400,247.0352,247.3200,19716,246.8854,247.2000,246.8854,247.0800,19067,247.1000,247.2300,246.9000,246.9600,16611,247.1200,247.3500,247.1000,247.1550,18948,247.4300,247.4700,247.0294,247.1200,18161,247.4300,247.6500,247.3700,247.4300,68814,247.3450,247.6600,247.0300,247.4550,29423,247.8902,247.8902,247.2500,247.2500,11850,248.0000,248.1900,247.7400,247.8750,15640,248.0800,248.2181,247.7600,247.9500,23829,248.6150,248.7000,248.1000,248.1100,18148,248.3136,248.6400,248.2000,248.5201,21635,248.2900,248.5800,248.1500,248.3900,26976,248.4400,248.5550,248.2000,248.2700,23155,248.4500,248.5350,248.3700,248.4191,17196,248.8899,248.8900,248.4500,248.4850,16725,248.8450,248.9150,248.5618,248.7921,31333,248.5500,248.9499,248.5000,248.9167,12385,248.4400,248.8700,248.2800,248.4150,32139,248.5750,248.6300,248.2856,248.5350,39649,247.9000,248.6500,247.9000,248.5750,32346,247.8550,247.8900,247.6900,247.8050,24383,247.8800,248.2654,247.5900,247.8500,37640,247.8100,248.3950,247.7283,247.8900,29151,247.6050,247.8250,247.4500,247.7250,30345,247.8950,247.8950,247.5000,247.6000,33091,247.5800,248.0000,247.5800,247.8950,22022,247.5700,247.6225,247.3300,247.5446,30218,247.8500,247.9150,247.4200,247.5650,31281,247.9000,248.0476,247.8000,247.8850,26646,248.0750,248.2350,247.8600,247.8600,16298,247.7900,248.1600,247.7695,248.0100,26991,247.7650,247.8050,247.5200,247.8000,25923,247.8550,247.8700,247.2487,247.7950,33590,247.4350,248.0000,247.4350,247.8550,25815,247.5450,247.7050,247.2850,247.4350,28832,246.9550,247.5800,246.9550,247.5450,29716,247.3650,247.4750,246.7600,246.9550,32635,247.6650,247.6650,246.9700,247.2650,30762,247.4650,247.7600,247.3361,247.6550,36701,247.7100,247.8900,247.2600,247.4100,28372,247.9169,248.0700,247.5400,247.6900,29314,247.8450,248.1800,247.6100,247.9150,37953,247.2750,247.8900,247.0000,247.8600,25071,246.7200,247.5799,246.7050,247.1700,46482,246.3150,246.8039,246.1500,246.7200,20818,247.1500,247.1500,245.7700,246.3200,34600,246.7300,247.2150,246.6320,247.0400,26789,246.8050,247.0600,246.5900,246.6000,37493,246.4000,246.9000,246.2100,246.8100,37101,246.1350,246.2950,245.7000,246.2100,30907,246.4150,246.6000,245.6500,246.1300,58529,246.5350,247.1700,246.0200,246.3300,53965
Evaluation Only. Created with Aspose.Cells for .NET. Copyright 2003 - 2024 Aspose Pty Ltd.
